scenario,method,fuzzy_consensus_latency_seconds,deterministic_simulation_latency_seconds
full_seed42_replay_0p4_noise0p25_s13_a0p3_b0p8,agent_deterministic_policy_only,0.0,9.271898306906223e-06
full_seed42_replay_0p4_noise0p25_s13_a0p3_b0p8,agent_react_without_verifier,0.0,6.832843158044852
full_seed42_replay_0p4_noise0p25_s13_a0p3_b0p8,agent_react_with_verifier,0.0,6.756464660982601
full_seed42_replay_0p4_noise0p25_s13_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,6.681918118032627
full_seed42_replay_0p4_noise0p25_s13_a0p3_b0p8,agent_deterministic_policy_only,0.0,9.167008101940155e-06
full_seed42_replay_0p4_noise0p25_s13_a0p3_b0p8,agent_react_without_verifier,0.0,6.5449262709589675
full_seed42_replay_0p4_noise0p25_s13_a0p3_b0p8,agent_react_with_verifier,0.0,6.738840164034627
full_seed42_replay_0p4_noise0p25_s13_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,6.734475268051028
full_seed42_replay_0p4_noise0p25_s13_a0p2_b0p7,mean,0.03944396902807057,0.0
full_seed42_replay_0p4_noise0p25_s13_a0p2_b0p7,median,0.059433515067212284,0.0
full_seed42_replay_0p4_noise0p25_s13_a0p2_b0p7,trimmed_mean,0.049444591044448316,0.0
full_seed42_replay_0p4_noise0p25_s13_a0p2_b0p7,hampel_filter_then_mean,0.050096301012672484,0.0
full_seed42_replay_0p4_noise0p25_s13_a0p2_b0p7,direct_owa,0.048946017981506884,0.0
full_seed42_replay_0p4_noise0p25_s13_a0p2_b0p7,fpr_owa,0.08118860993999988,0.0
full_seed42_replay_0p4_noise0p25_s13_a0p2_b0p7,agent_deterministic_policy_only,0.0,1.681293360888958e-05
full_seed42_replay_0p4_noise0p25_s13_a0p2_b0p7,agent_react_without_verifier,0.0,7.000067282933742
full_seed42_replay_0p4_noise0p25_s13_a0p2_b0p7,agent_react_with_verifier,0.0,6.852813688921742
full_seed42_replay_0p4_noise0p25_s13_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,6.869574678945355
full_seed42_replay_0p4_noise0p25_s13_a0p2_b0p7,agent_deterministic_policy_only,0.0,8.96397978067398e-06
full_seed42_replay_0p4_noise0p25_s13_a0p2_b0p7,agent_react_without_verifier,0.0,6.89827373996377
full_seed42_replay_0p4_noise0p25_s13_a0p2_b0p7,agent_react_with_verifier,0.0,6.485521737020463
full_seed42_replay_0p4_noise0p25_s13_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,6.993178372969851
full_seed42_replay_0p4_noise0p25_s13_a0p2_b0p7,agent_deterministic_policy_only,0.0,1.0083895176649094e-05
full_seed42_replay_0p4_noise0p25_s13_a0p2_b0p7,agent_react_without_verifier,0.0,6.661200428963639
full_seed42_replay_0p4_noise0p25_s13_a0p2_b0p7,agent_react_with_verifier,0.0,7.008141787955537
full_seed42_replay_0p4_noise0p25_s13_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,7.080097107915208
full_seed42_replay_0p4_noise0p25_s13_a0p2_b0p7,agent_deterministic_policy_only,0.0,1.016305759549141e-05
full_seed42_replay_0p4_noise0p25_s13_a0p2_b0p7,agent_react_without_verifier,0.0,7.1034892469178885
full_seed42_replay_0p4_noise0p25_s13_a0p2_b0p7,agent_react_with_verifier,0.0,6.847592866979539
full_seed42_replay_0p4_noise0p25_s13_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,6.927618204033934
full_seed42_replay_0p4_noise0p5_s5_a0p3_b0p8,mean,0.039521769038401544,0.0
full_seed42_replay_0p4_noise0p5_s5_a0p3_b0p8,median,0.04274767392780632,0.0
full_seed42_replay_0p4_noise0p5_s5_a0p3_b0p8,trimmed_mean,0.04606874298769981,0.0
full_seed42_replay_0p4_noise0p5_s5_a0p3_b0p8,hampel_filter_then_mean,0.052376677049323916,0.0
full_seed42_replay_0p4_noise0p5_s5_a0p3_b0p8,direct_owa,0.0471247429959476,0.0
full_seed42_replay_0p4_noise0p5_s5_a0p3_b0p8,fpr_owa,0.08675244997721165,0.0
full_seed42_replay_0p4_noise0p5_s5_a0p3_b0p8,agent_deterministic_policy_only,0.0,1.8083956092596054e-05
full_seed42_replay_0p4_noise0p5_s5_a0p3_b0p8,agent_react_without_verifier,0.0,6.89732399804052
full_seed42_replay_0p4_noise0p5_s5_a0p3_b0p8,agent_react_with_verifier,0.0,6.770132067031227
full_seed42_replay_0p4_noise0p5_s5_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,7.509997149929404
full_seed42_replay_0p4_noise0p5_s5_a0p3_b0p8,agent_deterministic_policy_only,0.0,1.0498915798962116e-05
full_seed42_replay_0p4_noise0p5_s5_a0p3_b0p8,agent_react_without_verifier,0.0,6.768297321978025
full_seed42_replay_0p4_noise0p5_s5_a0p3_b0p8,agent_react_with_verifier,0.0,6.775099756079726
full_seed42_replay_0p4_noise0p5_s5_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,13.428261162014678
full_seed42_replay_0p4_noise0p5_s5_a0p3_b0p8,agent_deterministic_policy_only,0.0,9.658047929406166e-06
full_seed42_replay_0p4_noise0p5_s5_a0p3_b0p8,agent_react_without_verifier,0.0,6.689109484083019
full_seed42_replay_0p4_noise0p5_s5_a0p3_b0p8,agent_react_with_verifier,0.0,6.7981566520174965
full_seed42_replay_0p4_noise0p5_s5_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,20.5756052210927
full_seed42_replay_0p4_noise0p5_s5_a0p3_b0p8,agent_deterministic_policy_only,0.0,1.0936986654996872e-05
full_seed42_replay_0p4_noise0p5_s5_a0p3_b0p8,agent_react_without_verifier,0.0,6.839862199034542
full_seed42_replay_0p4_noise0p5_s5_a0p3_b0p8,agent_react_with_verifier,0.0,6.898321328917518
full_seed42_replay_0p4_noise0p5_s5_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,27.697984472033568
full_seed42_replay_0p4_noise0p5_s5_a0p2_b0p7,mean,0.04012874606996775,0.0
full_seed42_replay_0p4_noise0p5_s5_a0p2_b0p7,median,0.04427963308990002,0.0
full_seed42_replay_0p4_noise0p5_s5_a0p2_b0p7,trimmed_mean,0.04801477491855621,0.0
full_seed42_replay_0p4_noise0p5_s5_a0p2_b0p7,hampel_filter_then_mean,0.04803220496978611,0.0
full_seed42_replay_0p4_noise0p5_s5_a0p2_b0p7,direct_owa,0.043725510011427104,0.0
full_seed42_replay_0p4_noise0p5_s5_a0p2_b0p7,fpr_owa,0.0886993360472843,0.0
full_seed42_replay_0p4_noise0p5_s5_a0p2_b0p7,agent_deterministic_policy_only,0.0,1.839397009462118e-05
full_seed42_replay_0p4_noise0p5_s5_a0p2_b0p7,agent_react_without_verifier,0.0,6.809896150953136
full_seed42_replay_0p4_noise0p5_s5_a0p2_b0p7,agent_react_with_verifier,0.0,6.664573065936565
full_seed42_replay_0p4_noise0p5_s5_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,6.858008430921473
full_seed42_replay_0p4_noise0p5_s5_a0p2_b0p7,agent_deterministic_policy_only,0.0,1.076690386980772e-05
full_seed42_replay_0p4_noise0p5_s5_a0p2_b0p7,agent_react_without_verifier,0.0,6.760751121910289
full_seed42_replay_0p4_noise0p5_s5_a0p2_b0p7,agent_react_with_verifier,0.0,6.903993325075135
full_seed42_replay_0p4_noise0p5_s5_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,13.541903655976057
full_seed42_replay_0p4_noise0p5_s5_a0p2_b0p7,agent_deterministic_policy_only,0.0,9.175040759146214e-06
full_seed42_replay_0p4_noise0p5_s5_a0p2_b0p7,agent_react_without_verifier,0.0,6.735827640979551
full_seed42_replay_0p4_noise0p5_s5_a0p2_b0p7,agent_react_with_verifier,0.0,6.681877817027271
full_seed42_replay_0p4_noise0p5_s5_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,20.650317155988887
full_seed42_replay_0p4_noise0p5_s5_a0p2_b0p7,agent_deterministic_policy_only,0.0,1.0180985555052757e-05
full_seed42_replay_0p4_noise0p5_s5_a0p2_b0p7,agent_react_without_verifier,0.0,6.995003912015818
full_seed42_replay_0p4_noise0p5_s5_a0p2_b0p7,agent_react_with_verifier,0.0,6.683352034073323
full_seed42_replay_0p4_noise0p5_s5_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,27.907561045023613
full_seed42_replay_0p4_noise0p5_s9_a0p3_b0p8,mean,0.03901837707962841,0.0
full_seed42_replay_0p4_noise0p5_s9_a0p3_b0p8,median,0.0454830969683826,0.0
full_seed42_replay_0p4_noise0p5_s9_a0p3_b0p8,trimmed_mean,0.04803390009328723,0.0
full_seed42_replay_0p4_noise0p5_s9_a0p3_b0p8,hampel_filter_then_mean,0.05025768210180104,0.0
full_seed42_replay_0p4_noise0p5_s9_a0p3_b0p8,direct_owa,0.04697788902558386,0.0
full_seed42_replay_0p4_noise0p5_s9_a0p3_b0p8,fpr_owa,0.08582410600502044,0.0
full_seed42_replay_0p4_noise0p5_s9_a0p3_b0p8,agent_deterministic_policy_only,0.0,1.741305459290743e-05
full_seed42_replay_0p4_noise0p5_s9_a0p3_b0p8,agent_react_without_verifier,0.0,7.046857780078426
full_seed42_replay_0p4_noise0p5_s9_a0p3_b0p8,agent_react_with_verifier,0.0,7.150218781083822
full_seed42_replay_0p4_noise0p5_s9_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,6.9119671049993485
full_seed42_replay_0p4_noise0p5_s9_a0p3_b0p8,agent_deterministic_policy_only,0.0,9.838026016950607e-06
full_seed42_replay_0p4_noise0p5_s9_a0p3_b0p8,agent_react_without_verifier,0.0,7.1748761660419405
full_seed42_replay_0p4_noise0p5_s9_a0p3_b0p8,agent_react_with_verifier,0.0,7.428577063954435
full_seed42_replay_0p4_noise0p5_s9_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,14.471209181006998
full_seed42_replay_0p4_noise0p5_s9_a0p3_b0p8,agent_deterministic_policy_only,0.0,9.506940841674805e-06
full_seed42_replay_0p4_noise0p5_s9_a0p3_b0p8,agent_react_without_verifier,0.0,7.19860422401689
full_seed42_replay_0p4_noise0p5_s9_a0p3_b0p8,agent_react_with_verifier,0.0,7.121085950988345
full_seed42_replay_0p4_noise0p5_s9_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,14.102513615973294
full_seed42_replay_0p4_noise0p5_s9_a0p3_b0p8,agent_deterministic_policy_only,0.0,9.628012776374817e-06
full_seed42_replay_0p4_noise0p5_s9_a0p3_b0p8,agent_react_without_verifier,0.0,7.186105979024433
full_seed42_replay_0p4_noise0p5_s9_a0p3_b0p8,agent_react_with_verifier,0.0,7.411593058961444
full_seed42_replay_0p4_noise0p5_s9_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,28.11884537898004
full_seed42_replay_0p4_noise0p5_s9_a0p2_b0p7,mean,0.038179110968485475,0.0
full_seed42_replay_0p4_noise0p5_s9_a0p2_b0p7,median,0.04264662100467831,0.0
full_seed42_replay_0p4_noise0p5_s9_a0p2_b0p7,trimmed_mean,0.04456283105537295,0.0
full_seed42_replay_0p4_noise0p5_s9_a0p2_b0p7,hampel_filter_then_mean,0.051116115995682776,0.0
full_seed42_replay_0p4_noise0p5_s9_a0p2_b0p7,direct_owa,0.047850924893282354,0.0
full_seed42_replay_0p4_noise0p5_s9_a0p2_b0p7,fpr_owa,0.0763900380115956,0.0
full_seed42_replay_0p4_noise0p5_s9_a0p2_b0p7,agent_deterministic_policy_only,0.0,1.522002276033163e-05
full_seed42_replay_0p4_noise0p5_s9_a0p2_b0p7,agent_react_without_verifier,0.0,7.596021907054819
full_seed42_replay_0p4_noise0p5_s9_a0p2_b0p7,agent_react_with_verifier,0.0,7.092548499931581
full_seed42_replay_0p4_noise0p5_s9_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,7.215189917013049
full_seed42_replay_0p4_noise0p5_s9_a0p2_b0p7,agent_deterministic_policy_only,0.0,8.677947334945202e-06
full_seed42_replay_0p4_noise0p5_s9_a0p2_b0p7,agent_react_without_verifier,0.0,7.115791040007025
full_seed42_replay_0p4_noise0p5_s9_a0p2_b0p7,agent_react_with_verifier,0.0,7.087440219009295
full_seed42_replay_0p4_noise0p5_s9_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,14.539772556046955
full_seed42_replay_0p4_noise0p5_s9_a0p2_b0p7,agent_deterministic_policy_only,0.0,9.467941708862782e-06
full_seed42_replay_0p4_noise0p5_s9_a0p2_b0p7,agent_react_without_verifier,0.0,7.429050828097388
full_seed42_replay_0p4_noise0p5_s9_a0p2_b0p7,agent_react_with_verifier,0.0,7.052607469027862
full_seed42_replay_0p4_noise0p5_s9_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,21.040015161968768
full_seed42_replay_0p4_noise0p5_s9_a0p2_b0p7,agent_deterministic_policy_only,0.0,9.431969374418259e-06
full_seed42_replay_0p4_noise0p5_s9_a0p2_b0p7,agent_react_without_verifier,0.0,7.163773694075644
full_seed42_replay_0p4_noise0p5_s9_a0p2_b0p7,agent_react_with_verifier,0.0,7.205754652037285
full_seed42_replay_0p4_noise0p5_s9_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,28.32711771398317
full_seed42_replay_0p4_noise0p5_s13_a0p3_b0p8,mean,0.039610737934708595,0.0
full_seed42_replay_0p4_noise0p5_s13_a0p3_b0p8,median,0.04090954200364649,0.0
full_seed42_replay_0p4_noise0p5_s13_a0p3_b0p8,trimmed_mean,0.0463957020547241,0.0
full_seed42_replay_0p4_noise0p5_s13_a0p3_b0p8,hampel_filter_then_mean,0.05028083501383662,0.0
full_seed42_replay_0p4_noise0p5_s13_a0p3_b0p8,direct_owa,0.048465536092408,0.0
full_seed42_replay_0p4_noise0p5_s13_a0p3_b0p8,fpr_owa,0.07875806500669569,0.0
full_seed42_replay_0p4_noise0p5_s13_a0p3_b0p8,agent_deterministic_policy_only,0.0,1.6682897694408894e-05
full_seed42_replay_0p4_noise0p5_s13_a0p3_b0p8,agent_react_without_verifier,0.0,6.671198930009268
full_seed42_replay_0p4_noise0p5_s13_a0p3_b0p8,agent_react_with_verifier,0.0,6.908262302982621
full_seed42_replay_0p4_noise0p5_s13_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,7.006314935977571
full_seed42_replay_0p4_noise0p5_s13_a0p3_b0p8,agent_deterministic_policy_only,0.0,9.095994755625725e-06
full_seed42_replay_0p4_noise0p5_s13_a0p3_b0p8,agent_react_without_verifier,0.0,6.692208272987045
full_seed42_replay_0p4_noise0p5_s13_a0p3_b0p8,agent_react_with_verifier,0.0,7.065064216032624
full_seed42_replay_0p4_noise0p5_s13_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,13.81699637696147
full_seed42_replay_0p4_noise0p5_s13_a0p3_b0p8,agent_deterministic_policy_only,0.0,9.326031431555748e-06
full_seed42_replay_0p4_noise0p5_s13_a0p3_b0p8,agent_react_without_verifier,0.0,6.819818694959395
full_seed42_replay_0p4_noise0p5_s13_a0p3_b0p8,agent_react_with_verifier,0.0,7.07506987801753
full_seed42_replay_0p4_noise0p5_s13_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,13.89853555697482
full_seed42_replay_0p4_noise0p5_s13_a0p3_b0p8,agent_deterministic_policy_only,0.0,9.653973393142223e-06
full_seed42_replay_0p4_noise0p5_s13_a0p3_b0p8,agent_react_without_verifier,0.0,6.811659603030421
full_seed42_replay_0p4_noise0p5_s13_a0p3_b0p8,agent_react_with_verifier,0.0,6.6440702609252185
full_seed42_replay_0p4_noise0p5_s13_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,14.182847835938446
full_seed42_replay_0p4_noise0p5_s13_a0p2_b0p7,mean,0.04059765697456896,0.0
full_seed42_replay_0p4_noise0p5_s13_a0p2_b0p7,median,0.04447316494770348,0.0
full_seed42_replay_0p4_noise0p5_s13_a0p2_b0p7,trimmed_mean,0.05413547297939658,0.0
full_seed42_replay_0p4_noise0p5_s13_a0p2_b0p7,hampel_filter_then_mean,0.057860299944877625,0.0
full_seed42_replay_0p4_noise0p5_s13_a0p2_b0p7,direct_owa,0.054230097914114594,0.0
full_seed42_replay_0p4_noise0p5_s13_a0p2_b0p7,fpr_owa,0.09384065796621144,0.0
full_seed42_replay_0p4_noise0p5_s13_a0p2_b0p7,agent_deterministic_policy_only,0.0,1.7722020857036114e-05
full_seed42_replay_0p4_noise0p5_s13_a0p2_b0p7,agent_react_without_verifier,0.0,6.705324074020609
full_seed42_replay_0p4_noise0p5_s13_a0p2_b0p7,agent_react_with_verifier,0.0,6.855926882941276
full_seed42_replay_0p4_noise0p5_s13_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,6.473123283009045
full_seed42_replay_0p4_noise0p5_s13_a0p2_b0p7,agent_deterministic_policy_only,0.0,8.202972821891308e-06
full_seed42_replay_0p4_noise0p5_s13_a0p2_b0p7,agent_react_without_verifier,0.0,6.564652297063731
full_seed42_replay_0p4_noise0p5_s13_a0p2_b0p7,agent_react_with_verifier,0.0,6.692153000971302
full_seed42_replay_0p4_noise0p5_s13_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,14.006157175055705
full_seed42_replay_0p4_noise0p5_s13_a0p2_b0p7,agent_deterministic_policy_only,0.0,9.322073310613632e-06
full_seed42_replay_0p4_noise0p5_s13_a0p2_b0p7,agent_react_without_verifier,0.0,6.757493478944525
full_seed42_replay_0p4_noise0p5_s13_a0p2_b0p7,agent_react_with_verifier,0.0,6.783803645987064
full_seed42_replay_0p4_noise0p5_s13_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,14.298632325022481
full_seed42_replay_0p4_noise0p5_s13_a0p2_b0p7,agent_deterministic_policy_only,0.0,1.0893912985920906e-05
full_seed42_replay_0p4_noise0p5_s13_a0p2_b0p7,agent_react_without_verifier,0.0,6.596357930102386
full_seed42_replay_0p4_noise0p5_s13_a0p2_b0p7,agent_react_with_verifier,0.0,6.847989283967763
full_seed42_replay_0p4_noise0p5_s13_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,13.205453688977286
full_seed42_freeze_0p4_noise0p1_s5_a0p3_b0p8,mean,0.03967440198175609,0.0
full_seed42_freeze_0p4_noise0p1_s5_a0p3_b0p8,median,0.04178663797210902,0.0
full_seed42_freeze_0p4_noise0p1_s5_a0p3_b0p8,trimmed_mean,0.047408618964254856,0.0
full_seed42_freeze_0p4_noise0p1_s5_a0p3_b0p8,hampel_filter_then_mean,0.04967865999788046,0.0
full_seed42_freeze_0p4_noise0p1_s5_a0p3_b0p8,direct_owa,0.047288610017858446,0.0
full_seed42_freeze_0p4_noise0p1_s5_a0p3_b0p8,fpr_owa,0.09667816897854209,0.0
full_seed42_freeze_0p4_noise0p1_s5_a0p3_b0p8,agent_deterministic_policy_only,0.0,1.6851001419126987e-05
full_seed42_freeze_0p4_noise0p1_s5_a0p3_b0p8,agent_react_without_verifier,0.0,6.406291914056055
full_seed42_freeze_0p4_noise0p1_s5_a0p3_b0p8,agent_react_with_verifier,0.0,6.020586398080923
full_seed42_freeze_0p4_noise0p1_s5_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,6.197158218012191
full_seed42_freeze_0p4_noise0p1_s5_a0p3_b0p8,agent_deterministic_policy_only,0.0,9.082956239581108e-06
full_seed42_freeze_0p4_noise0p1_s5_a0p3_b0p8,agent_react_without_verifier,0.0,6.726377160986885
full_seed42_freeze_0p4_noise0p1_s5_a0p3_b0p8,agent_react_with_verifier,0.0,6.242245247936808
full_seed42_freeze_0p4_noise0p1_s5_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,6.143408923060633
full_seed42_freeze_0p4_noise0p1_s5_a0p3_b0p8,agent_deterministic_policy_only,0.0,1.051207073032856e-05
full_seed42_freeze_0p4_noise0p1_s5_a0p3_b0p8,agent_react_without_verifier,0.0,6.434339867904782
full_seed42_freeze_0p4_noise0p1_s5_a0p3_b0p8,agent_react_with_verifier,0.0,6.158908559009433
full_seed42_freeze_0p4_noise0p1_s5_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,6.463764009065926
full_seed42_freeze_0p4_noise0p1_s5_a0p3_b0p8,agent_deterministic_policy_only,0.0,9.449082426726818e-06
full_seed42_freeze_0p4_noise0p1_s5_a0p3_b0p8,agent_react_without_verifier,0.0,6.261817685910501
full_seed42_freeze_0p4_noise0p1_s5_a0p3_b0p8,agent_react_with_verifier,0.0,6.0778936019632965
full_seed42_freeze_0p4_noise0p1_s5_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,6.09433316194918
full_seed42_freeze_0p4_noise0p1_s5_a0p2_b0p7,mean,0.03874254098627716,0.0
full_seed42_freeze_0p4_noise0p1_s5_a0p2_b0p7,median,0.04262643004767597,0.0
full_seed42_freeze_0p4_noise0p1_s5_a0p2_b0p7,trimmed_mean,0.04712190094869584,0.0
full_seed42_freeze_0p4_noise0p1_s5_a0p2_b0p7,hampel_filter_then_mean,0.05301210901234299,0.0
full_seed42_freeze_0p4_noise0p1_s5_a0p2_b0p7,direct_owa,0.04735205497127026,0.0
full_seed42_freeze_0p4_noise0p1_s5_a0p2_b0p7,fpr_owa,0.08425237389747053,0.0
full_seed42_freeze_0p4_noise0p1_s5_a0p2_b0p7,agent_deterministic_policy_only,0.0,1.7568934708833694e-05
full_seed42_freeze_0p4_noise0p1_s5_a0p2_b0p7,agent_react_without_verifier,0.0,6.372186394990422
full_seed42_freeze_0p4_noise0p1_s5_a0p2_b0p7,agent_react_with_verifier,0.0,6.104980990989134
full_seed42_freeze_0p4_noise0p1_s5_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,6.103211844922043
full_seed42_freeze_0p4_noise0p1_s5_a0p2_b0p7,agent_deterministic_policy_only,0.0,8.912989869713783e-06
full_seed42_freeze_0p4_noise0p1_s5_a0p2_b0p7,agent_react_without_verifier,0.0,6.131368925911374
full_seed42_freeze_0p4_noise0p1_s5_a0p2_b0p7,agent_react_with_verifier,0.0,6.165199484908953
full_seed42_freeze_0p4_noise0p1_s5_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,6.17141685297247
full_seed42_freeze_0p4_noise0p1_s5_a0p2_b0p7,agent_deterministic_policy_only,0.0,9.281095117330551e-06
full_seed42_freeze_0p4_noise0p1_s5_a0p2_b0p7,agent_react_without_verifier,0.0,6.423026903998107
full_seed42_freeze_0p4_noise0p1_s5_a0p2_b0p7,agent_react_with_verifier,0.0,6.262279720045626
full_seed42_freeze_0p4_noise0p1_s5_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,6.41036823997274
full_seed42_freeze_0p4_noise0p1_s5_a0p2_b0p7,agent_deterministic_policy_only,0.0,8.577946573495865e-06
full_seed42_freeze_0p4_noise0p1_s5_a0p2_b0p7,agent_react_without_verifier,0.0,6.475856545963325
full_seed42_freeze_0p4_noise0p1_s5_a0p2_b0p7,agent_react_with_verifier,0.0,6.0042873659403995
full_seed42_freeze_0p4_noise0p1_s5_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,6.183390261023305
full_seed42_freeze_0p4_noise0p1_s9_a0p3_b0p8,mean,0.03968504094518721,0.0
full_seed42_freeze_0p4_noise0p1_s9_a0p3_b0p8,median,0.042520346003584564,0.0
full_seed42_freeze_0p4_noise0p1_s9_a0p3_b0p8,trimmed_mean,0.04559841507580131,0.0
full_seed42_freeze_0p4_noise0p1_s9_a0p3_b0p8,hampel_filter_then_mean,0.05086479999590665,0.0
full_seed42_freeze_0p4_noise0p1_s9_a0p3_b0p8,direct_owa,0.04971801792271435,0.0
full_seed42_freeze_0p4_noise0p1_s9_a0p3_b0p8,fpr_owa,0.07844368100631982,0.0
full_seed42_freeze_0p4_noise0p1_s9_a0p3_b0p8,agent_deterministic_policy_only,0.0,1.8700025975704193e-05
full_seed42_freeze_0p4_noise0p1_s9_a0p3_b0p8,agent_react_without_verifier,0.0,6.7619658060139045
full_seed42_freeze_0p4_noise0p1_s9_a0p3_b0p8,agent_react_with_verifier,0.0,6.588716560043395
full_seed42_freeze_0p4_noise0p1_s9_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,6.699999233009294
full_seed42_freeze_0p4_noise0p1_s9_a0p3_b0p8,agent_deterministic_policy_only,0.0,8.811010047793388e-06
full_seed42_freeze_0p4_noise0p1_s9_a0p3_b0p8,agent_react_without_verifier,0.0,6.567731289076619
full_seed42_freeze_0p4_noise0p1_s9_a0p3_b0p8,agent_react_with_verifier,0.0,6.743422299972735
full_seed42_freeze_0p4_noise0p1_s9_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,13.606632048962638
full_seed42_freeze_0p4_noise0p1_s9_a0p3_b0p8,agent_deterministic_policy_only,0.0,1.0053045116364956e-05
full_seed42_freeze_0p4_noise0p1_s9_a0p3_b0p8,agent_react_without_verifier,0.0,6.696708229021169
full_seed42_freeze_0p4_noise0p1_s9_a0p3_b0p8,agent_react_with_verifier,0.0,6.940304787014611
full_seed42_freeze_0p4_noise0p1_s9_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,13.368157104938291
full_seed42_freeze_0p4_noise0p1_s9_a0p3_b0p8,agent_deterministic_policy_only,0.0,9.123003110289574e-06
full_seed42_freeze_0p4_noise0p1_s9_a0p3_b0p8,agent_react_without_verifier,0.0,6.814364299061708
full_seed42_freeze_0p4_noise0p1_s9_a0p3_b0p8,agent_react_with_verifier,0.0,6.56102779309731
full_seed42_freeze_0p4_noise0p1_s9_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,27.35404516395647
full_seed42_freeze_0p4_noise0p1_s9_a0p2_b0p7,mean,0.041596791008487344,0.0
full_seed42_freeze_0p4_noise0p1_s9_a0p2_b0p7,median,0.041759497951716185,0.0
full_seed42_freeze_0p4_noise0p1_s9_a0p2_b0p7,trimmed_mean,0.04794657707680017,0.0
full_seed42_freeze_0p4_noise0p1_s9_a0p2_b0p7,hampel_filter_then_mean,0.052420641062781215,0.0
full_seed42_freeze_0p4_noise0p1_s9_a0p2_b0p7,direct_owa,0.04960853199008852,0.0
full_seed42_freeze_0p4_noise0p1_s9_a0p2_b0p7,fpr_owa,0.08066659502219409,0.0
full_seed42_freeze_0p4_noise0p1_s9_a0p2_b0p7,agent_deterministic_policy_only,0.0,1.8569990061223507e-05
full_seed42_freeze_0p4_noise0p1_s9_a0p2_b0p7,agent_react_without_verifier,0.0,6.774420166038908
full_seed42_freeze_0p4_noise0p1_s9_a0p2_b0p7,agent_react_with_verifier,0.0,7.0214824880240485
full_seed42_freeze_0p4_noise0p1_s9_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,6.569508578977548
full_seed42_freeze_0p4_noise0p1_s9_a0p2_b0p7,agent_deterministic_policy_only,0.0,9.758980013430119e-06
full_seed42_freeze_0p4_noise0p1_s9_a0p2_b0p7,agent_react_without_verifier,0.0,6.955180315999314
full_seed42_freeze_0p4_noise0p1_s9_a0p2_b0p7,agent_react_with_verifier,0.0,6.70067788194865
full_seed42_freeze_0p4_noise0p1_s9_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,14.671675868914463
full_seed42_freeze_0p4_noise0p1_s9_a0p2_b0p7,agent_deterministic_policy_only,0.0,9.085051715373993e-06
full_seed42_freeze_0p4_noise0p1_s9_a0p2_b0p7,agent_react_without_verifier,0.0,6.6601188679924235
full_seed42_freeze_0p4_noise0p1_s9_a0p2_b0p7,agent_react_with_verifier,0.0,6.777012811973691
